Sales Quantity,Sales Rep,Sales Price,Sales Margin Amount,Sales Cost Amount,Sales Amount Based on List Price,Sales Amount,Order Number,List Price,Line Number,Discount Amount,Invoice Date,Invoice Number
10,134,"596,138","2673,37","3288,01","11174,1","5961,38",208740,"1117,41",19000,"5212,72",08/09/2018,112338
10,134,"596,138","2673,37","3288,01","11174,1","5961,38",219179,"1117,41",19000,"5212,72",10/03/2018,124671
10,134,"614,022","2852,21","3288,01","11174,1","6140,22",319179,"1117,41",19000,"5033,88",03/03/2019,224671
10,134,"653,055","3078,54","3452,01",12751,"6530,55",108740,"1275,1",45000,"6220,45",20/09/2017,312338
10,134,"653,055","3078,54","3452,01",12751,"6530,55",119179,"1275,1",45000,"6220,45",22/03/2017,324671
10,134,"680,266","3350,65","3452,01",12751,"6802,66",208740,"1275,1",45000,"5948,34",08/09/2018,112338
10,134,"680,266","3350,65","3452,01",12751,"6802,66",219179,"1275,1",45000,"5948,34",10/03/2018,124671
10,134,"700,674","3554,73","3452,01",12751,"7006,74",319179,"1275,1",45000,"5744,26",03/03/2019,224671
10,134,"76,194","308,06","453,88","1487,7","761,94",109953,"148,77",2000,"725,76",11/10/2017,314306
10,134,"76,194","308,06","453,88","1487,7","761,94",122026,"148,77",2000,"725,76",13/12/2017,327860
10,134,"79,369","339,81","453,88","1487,7","793,69",209953,"148,77",2000,"694,01",29/09/2018,114306
10,134,"79,369","339,81","453,88","1487,7","793,69",222026,"148,77",2000,"694,01",01/12/2018,127860
10,136,"100,256","575,47","427,09","1908,5","1002,56",103495,"190,85",119000,"905,94",04/06/2017,303138
10,136,"104,433","617,24","427,09","1908,5","1044,33",203495,"190,85",119000,"864,17",23/05/2018,103138
10,136,"107,825","502,26","575,99","2052,6","1078,25",103495,"205,26",55002,"974,35",17/06/2017,304256
10,136,"112,318","547,19","575,99","2052,6","1123,18",203495,"205,26",55002,"929,42",05/06/2018,104256
10,136,"128,435","160,5","1123,85","2573,6","1284,35",103816,"257,36",1000,"1289,25",23/07/2017,307365
10,136,"128,435","160,5","1123,85","2573,6","1284,35",116171,"257,36",1000,"1289,25",22/01/2017,319795
10,136,"128,435","160,5","1123,85","2573,6","1284,35",124996,"257,36",1000,"1289,25",23/04/2017,331307
10,136,"133,786","214,01","1123,85","2573,6","1337,86",203816,"257,36",1000,"1235,74",11/07/2018,107365
10,136,"133,786","214,01","1123,85","2573,6","1337,86",216171,"257,36",1000,"1235,74",11/01/2018,119795
10,136,"133,786","214,01","1123,85","2573,6","1337,86",224996,"257,36",1000,"1235,74",11/04/2018,131307
10,136,"137,8","254,15","1123,85","2573,6",1378,316171,"257,36",1000,"1195,6",03/01/2019,219795
10,136,"148,679","610,36","876,43","2830,3","1486,79",103495,"283,03",93000,"1343,51",24/06/2017,304927
10,136,"154,874","672,31","876,43","2830,3","1548,74",203495,"283,03",93000,"1281,56",12/06/2018,104927
10,136,"20,07","113,01","87,69","200,7","200,7",201693,"20,07",3000,"'-2,84217E-14",16/05/2018,102457
10,136,"20,245","125,59","76,86","373,6","202,45",103670,"37,36",18000,"171,15",10/06/2017,303479
10,136,"20,246","125,6","76,86","210,9","202,46",101650,"21,09",14000,"8,44",20/05/2017,301569
10,136,"21,089","134,03","76,86","373,6","210,89",203670,"37,36",18000,"162,71",29/05/2018,103479
10,136,"21,09","134,04","76,86","210,9","210,9",201650,"21,09",14000,0,08/05/2018,101569
10,136,"26,276","130,73","132,03","500,2","262,76",103495,"50,02",7000,"237,44",04/06/2017,303138
10,136,"27,349","196,46","77,03","509,9","273,49",107802,"50,99",15000,"236,41",19/08/2017,309727
10,136,"27,349","196,46","77,03","509,9","273,49",118371,"50,99",15000,"236,41",18/02/2017,322113
10,136,"27,371","141,68","132,03","500,2","273,71",203495,"50,02",7000,"226,49",23/05/2018,103138
10,136,"28,489","207,86","77,03","509,9","284,89",207802,"50,99",15000,"225,01",07/08/2018,109727
10,136,"28,489","207,86","77,03","509,9","284,89",218371,"50,99",15000,"225,01",07/02/2018,122113
10,136,"29,344","216,41","77,03","509,9","293,44",318371,"50,99",15000,"216,46",30/01/2019,222113
10,136,"95,313","656,31","296,82","1814,4","953,13",103495,"181,44",24000,"861,27",04/06/2017,303138
10,136,"99,284","696,02","296,82","1814,4","992,84",203495,"181,44",24000,"821,56",23/05/2018,103138
10,139,"20,07","113,01","87,69","366,9","200,7",201688,"36,69",5000,"166,2",12/05/2018,101927
10,139,"303,598","1004,03","2031,95",5850,"3035,98",107003,585,2000,"2814,02",30/09/2017,313368
10,139,"303,598","1004,03","2031,95",5850,"3035,98",117669,585,2000,"2814,02",01/04/2017,325672
10,139,"303,598","1004,03","2031,95",5850,"3035,98",121724,585,2000,"2814,02",02/12/2017,326933
10,139,"316,248","1130,53","2031,95",5850,"3162,48",207003,585,2000,"2687,52",18/09/2018,113368
10,139,"316,248","1130,53","2031,95",5850,"3162,48",217669,585,2000,"2687,52",20/03/2018,125672
10,139,"316,248","1130,53","2031,95",5850,"3162,48",221724,585,2000,"2687,52",20/11/2018,126933
10,139,"325,735","1225,4","2031,95",5850,"3257,35",317669,585,2000,"2592,65",13/03/2019,225672
10,139,"46,57",122,"343,7",980,"465,7",101167,98,17000,"514,3",11/08/2017,308953
10,139,"46,57",122,"343,7",980,"465,7",115929,98,17000,"514,3",10/02/2017,321352
10,139,"48,51","141,4","343,7",980,"485,1",201167,98,17000,"494,9",30/07/2018,108953
10,139,"48,51","141,4","343,7",980,"485,1",215929,98,17000,"494,9",30/01/2018,121352
10,139,"49,965","155,95","343,7",980,"499,65",315929,98,17000,"480,35",22/01/2019,221352
10,139,"50,192","158,22","343,7",980,"501,92",107003,98,11000,"478,08",11/08/2017,308957
10,139,"50,192","158,22","343,7",980,"501,92",117669,98,11000,"478,08",10/02/2017,321356
10,139,"511,366","2009,03","3104,63",10510,"5113,66",113443,1051,2000,"5396,34",10/11/2017,317062
10,139,"519,11","2138,4","3052,7","10299,8","5191,1",101464,"1029,98",1001,"5108,7",23/06/2017,304781
10,139,"52,283","179,13","343,7",980,"522,83",207003,98,11000,"457,17",30/07/2018,108957
10,139,"52,283","179,13","343,7",980,"522,83",217669,98,11000,"457,17",30/01/2018,121356
10,139,"52,283","522,83",0,980,"522,83",212526,98,1000,"457,17",08/10/2018,115307
10,139,"53,851","194,81","343,7",980,"538,51",317669,98,11000,"441,49",22/01/2019,221356
10,139,"532,673","2222,1","3104,63",10510,"5326,73",213443,1051,2000,"5183,27",29/10/2018,117062
10,139,"540,74","2354,7","3052,7","10299,8","5407,4",201464,"1029,98",1001,"4892,4",11/06/2018,104781
10,139,"65,04","244,65","405,75",1270,"650,4",101682,127,11000,"619,6",11/08/2017,308955
10,139,"65,04","244,65","405,75",1270,"650,4",115972,127,11000,"619,6",10/02/2017,321354
10,139,"653,055","3004,91","3525,64",12751,"6530,55",111514,"1275,1",1000,"6220,45",07/10/2017,313974
10,139,"653,055","3004,91","3525,64",12751,"6530,55",121452,"1275,1",1000,"6220,45",08/04/2017,326271
10,139,"653,055","3004,91","3525,64",12751,"6530,55",122875,"1275,1",1000,"6220,45",09/12/2017,327532
10,139,"67,75","271,75","405,75",1270,"677,5",201682,127,11000,"592,5",30/07/2018,108955
10,139,"67,75","271,75","405,75",1270,"677,5",215972,127,11000,"592,5",30/01/2018,121354
10,139,"680,266","3277,02","3525,64",12751,"6802,66",211514,"1275,1",1000,"5948,34",25/09/2018,113974
10,139,"680,266","3277,02","3525,64",12751,"6802,66",221452,"1275,1",1000,"5948,34",27/03/2018,126271
10,139,"680,266","3277,02","3525,64",12751,"6802,66",222875,"1275,1",1000,"5948,34",27/11/2018,127532
10,139,"69,783","292,08","405,75",1270,"697,83",315972,127,11000,"572,17",22/01/2019,221354
10,139,"700,674","3481,1","3525,64",12751,"7006,74",321452,"1275,1",1000,"5744,26",20/03/2019,226271
10,141,"26,026","101,19","159,07","569,538","260,26",108219,"56,9538",1000,"309,278",08/09/2017,311505
10,141,"26,026","101,19","159,07","569,538","260,26",118755,"56,9538",1000,"309,278",10/03/2017,323851
10,141,"27,11","112,03","159,07","569,538","271,1",208219,"56,9538",1000,"298,438",27/08/2018,111505
10,141,"27,11","112,03","159,07","569,538","271,1",218755,"56,9538",1000,"298,438",27/02/2018,123851
10,141,"27,923","120,16","159,07","569,538","279,23",318755,"56,9538",1000,"290,308",19/02/2019,223851
10,141,"33,619","71,34","264,85","735,714","336,19",105671,"73,5714",1000,"399,524",21/07/2017,307153
10,141,"33,619","71,34","264,85","735,714","336,19",116590,"73,5714",1000,"399,524",20/01/2017,319585
10,141,"33,619","71,34","264,85","735,714","336,19",125339,"73,5714",1000,"399,524",21/04/2017,331097
10,141,"35,02","85,35","264,85","735,714","350,2",205671,"73,5714",1000,"385,514",09/07/2018,107153
10,141,"35,02","85,35","264,85","735,714","350,2",216590,"73,5714",1000,"385,514",09/01/2018,119585
10,141,"35,02","85,35","264,85","735,714","350,2",225339,"73,5714",1000,"385,514",09/04/2018,131097
10,141,"36,071","95,86","264,85","735,714","360,71",316590,"73,5714",1000,"375,004",01/01/2019,219585
10,141,"38,12","132,6","248,6","834,2","381,2",105672,"83,42",1000,453,04/08/2017,308364
10,141,"38,12","132,6","248,6","834,2","381,2",116591,"83,42",1000,453,03/02/2017,320776
10,141,"38,12","132,6","248,6","834,2","381,2",125340,"83,42",1000,453,05/05/2017,332288
10,141,"39,708","148,48","248,6","834,2","397,08",205672,"83,42",1000,"437,12",23/07/2018,108364
10,141,"39,708","148,48","248,6","834,2","397,08",216591,"83,42",1000,"437,12",23/01/2018,120776
10,141,"39,708","148,48","248,6","834,2","397,08",225340,"83,42",1000,"437,12",23/04/2018,132288
10,141,"40,899","160,39","248,6","834,2","408,99",316591,"83,42",1000,"425,21",15/01/2019,220776
10,142,"102,13","464,16","557,14","1994,1","1021,3",104524,"199,41",104000,"972,8",08/07/2017,306168
10,142,"106,356","729,68","333,88","1923,4","1063,56",106207,"192,34",5000,"859,84",28/07/2017,307750
10,142,"106,356","729,68","333,88","1923,4","1063,56",116982,"192,34",5000,"859,84",27/01/2017,320172
10,142,"106,356","729,68","333,88","1923,4","1063,56",125685,"192,34",5000,"859,84",28/04/2017,331684
10,142,"106,385","506,71","557,14","1994,1","1063,85",204524,"199,41",104000,"930,25",26/06/2018,106168
10,142,"110,788",774,"333,88","1923,4","1107,88",206207,"192,34",5000,"815,52",16/07/2018,107750
10,142,"110,788",774,"333,88","1923,4","1107,88",216982,"192,34",5000,"815,52",16/01/2018,120172
10,142,"110,788",774,"333,88","1923,4","1107,88",225685,"192,34",5000,"815,52",16/04/2018,131684
10,142,"114,112","807,24","333,88","1923,4","1141,12",316982,"192,34",5000,"782,28",08/01/2019,220172
10,142,"21,869","48,69",170,"227,8","218,69",100940,"22,78",6000,"9,11",19/05/2017,301421
10,142,"22,78","57,8",170,"227,8","227,8",200940,"22,78",6000,0,07/05/2018,101421
10,142,"23,021","60,21",170,"239,8","230,21",100929,"23,98",21000,"9,59",18/05/2017,301287
10,142,"23,98","69,8",170,"239,8","239,8",200929,"23,98",21000,0,06/05/2018,101287
10,142,"38,44","194,3","190,1","834,2","384,4",113304,"83,42",26000,"449,8",09/11/2017,316938
10,142,"38,44","194,3","190,1","834,2","384,4",124377,"83,42",26000,"449,8",11/01/2018,330441
10,142,"40,042","210,32","190,1","834,2","400,42",213304,"83,42",26000,"433,78",28/10/2018,116938
10,142,"40,042","210,32","190,1","834,2","400,42",224377,"83,42",26000,"433,78",30/12/2018,130441
10,142,"502,526","1752,13","3273,13","9811,9","5025,26",104524,"981,19",61000,"4786,64",08/07/2017,306168
10,142,"523,465","1961,52","3273,13","9811,9","5234,65",204524,"981,19",61000,"4577,25",26/06/2018,106168
10,142,"95,616","457,27","498,89",2075,"956,16",104524,"207,5",76000,"1118,84",08/07/2017,306168
10,142,"99,6","497,11","498,89",2075,996,204524,"207,5",76000,1079,26/06/2018,106168
10,143,"101,039","676,51","333,88","1923,4","1010,39",210700,"192,34",14000,"913,01",18/09/2018,113396
10,143,"101,039","676,51","333,88","1923,4","1010,39",210706,"192,34",13000,"913,01",19/09/2018,113498
10,143,"101,039","676,51","333,88","1923,4","1010,39",220833,"192,34",14000,"913,01",20/03/2018,125700
10,143,"101,039","676,51","333,88","1923,4","1010,39",220839,"192,34",13000,"913,01",21/03/2018,125800
10,143,"101,039","676,51","333,88","1923,4","1010,39",222202,"192,34",14000,"913,01",20/11/2018,126961
10,143,"101,039","676,51","333,88","1923,4","1010,39",222206,"192,34",13000,"913,01",21/11/2018,127061
10,143,"104,07","706,82","333,88","1923,4","1040,7",320833,"192,34",14000,"882,7",13/03/2019,225700
10,143,"104,07","706,82","333,88","1923,4","1040,7",320839,"192,34",13000,"882,7",14/03/2019,225800
10,143,"106,156","462,56",599,"2181,8","1061,56",114304,"218,18",109000,"1120,24",18/11/2017,317851
10,143,"107,825","502,88","575,37","2052,6","1078,25",106172,"205,26",41000,"974,35",23/07/2017,307401
10,143,"107,825","502,88","575,37","2052,6","1078,25",116947,"205,26",41000,"974,35",22/01/2017,319831
10,143,"107,825","502,88","575,37","2052,6","1078,25",125653,"205,26",41000,"974,35",23/04/2017,331343
10,143,"110,579","506,79",599,"2181,8","1105,79",214304,"218,18",109000,"1076,01",06/11/2018,117851
10,143,"112,318","547,81","575,37","2052,6","1123,18",206172,"205,26",41000,"929,42",11/07/2018,107401
10,143,"112,318","547,81","575,37","2052,6","1123,18",216947,"205,26",41000,"929,42",11/01/2018,119831
10,143,"112,318","547,81","575,37","2052,6","1123,18",225653,"205,26",41000,"929,42",11/04/2018,131343
10,143,"112,489","753,72","371,17","2230,6","1124,89",109261,"223,06",82000,"1105,71",10/09/2017,311771
10,143,"112,489","753,72","371,17","2230,6","1124,89",110703,"223,06",48000,"1105,71",01/10/2017,313496
10,143,"112,489","753,72","371,17","2230,6","1124,89",119602,"223,06",82000,"1105,71",12/03/2017,324107
10,143,"112,489","753,72","371,17","2230,6","1124,89",120836,"223,06",48000,"1105,71",02/04/2017,325798
10,143,"112,489","753,72","371,17","2230,6","1124,89",122204,"223,06",48000,"1105,71",03/12/2017,327059
10,143,"115,688","581,51","575,37","2052,6","1156,88",316947,"205,26",41000,"895,72",03/01/2019,219831
10,143,"117,176","800,59","371,17","2230,6","1171,76",209261,"223,06",82000,"1058,84",29/08/2018,111771
10,143,"117,176","800,59","371,17","2230,6","1171,76",210703,"223,06",48000,"1058,84",19/09/2018,113496
10,143,"117,176","800,59","371,17","2230,6","1171,76",220836,"223,06",48000,"1058,84",21/03/2018,125798
10,143,"117,176","800,59","371,17","2230,6","1171,76",222204,"223,06",48000,"1058,84",21/11/2018,127059
10,143,"120,691","835,74","371,17","2230,6","1206,91",319602,"223,06",82000,"1023,69",21/02/2019,224107
10,143,"120,691","835,74","371,17","2230,6","1206,91",320836,"223,06",48000,"1023,69",14/03/2019,225798
10,143,"128,074","200,56","1080,18","1334,1","1280,74",101033,"133,41",2000,"53,36",18/06/2017,304347
10,143,"128,074","200,56","1080,18","1334,1","1280,74",101040,"133,41",3000,"53,36",01/06/2017,302678
10,143,"128,074","200,56","1080,18",2980,"1280,74",101042,298,1000,"1699,26",18/06/2017,304348
10,143,"128,074","201,21","1079,53","1334,1","1280,74",101035,"133,41",6000,"53,36",08/06/2017,303222
10,143,"128,074","201,21","1079,53","1334,1","1280,74",101042,"133,41",3000,"53,36",11/06/2017,303628
10,143,"128,074","201,21","1079,53",2980,"1280,74",101040,298,5000,"1699,26",15/06/2017,303937
10,143,"133,41","253,92","1080,18","1334,1","1334,1",201033,"133,41",2000,"'-2,27374E-13",06/06/2018,104347
10,143,"133,41","253,92","1080,18","1334,1","1334,1",201040,"133,41",3000,"'-2,27374E-13",20/05/2018,102678
10,143,"133,41","253,92","1080,18",2980,"1334,1",201042,298,1000,"1645,9",06/06/2018,104348
10,143,"133,41","254,57","1079,53","1334,1","1334,1",201035,"133,41",6000,"'-2,27374E-13",27/05/2018,103222
10,143,"133,41","254,57","1079,53","1334,1","1334,1",201042,"133,41",3000,"'-2,27374E-13",30/05/2018,103628
10,143,"133,41","254,57","1079,53",2980,"1334,1",201040,298,5000,"1645,9",03/06/2018,103937
10,143,"134,813","396,68","951,45",2980,"1348,13",111880,298,23000,"1631,87",22/10/2017,315476
10,143,"134,813","396,68","951,45",2980,"1348,13",123210,298,23000,"1631,87",24/12/2017,329008
10,143,"140,43","452,85","951,45",2980,"1404,3",211880,298,23000,"1575,7",10/10/2018,115476
10,143,"140,43","452,85","951,45",2980,"1404,3",223210,298,23000,"1575,7",12/12/2018,129008
10,143,"22,297","117,83","105,14","518,8","222,97",104794,"51,88",13000,"295,83",09/07/2017,306375
10,143,"22,297","117,83","105,14","518,8","222,97",104820,"51,88",13000,"295,83",28/06/2017,305224
10,143,"22,297","70,18","152,79","518,8","222,97",104788,"51,88",12000,"295,83",05/07/2017,305752
10,143,"23,226","127,12","105,14","518,8","232,26",204794,"51,88",13000,"286,54",27/06/2018,106375
10,143,"23,226","127,12","105,14","518,8","232,26",204820,"51,88",13000,"286,54",16/06/2018,105224
10,143,"23,226","79,47","152,79","518,8","232,26",204788,"51,88",12000,"286,54",23/06/2018,105752
10,143,"23,47","115,25","119,45","518,8","234,7",106737,"51,88",20000,"284,1",18/08/2017,309628
10,143,"23,47","115,25","119,45","518,8","234,7",117431,"51,88",20000,"284,1",17/02/2017,322016
10,143,"23,47","116,78","117,92","518,8","234,7",110930,"51,88",6000,"284,1",18/11/2017,317832
10,143,"23,47","116,78","117,92","518,8","234,7",111908,"51,88",8000,"284,1",26/10/2017,315717
10,143,"23,47","116,78","117,92","518,8","234,7",123232,"51,88",8000,"284,1",28/12/2017,329246
10,143,"23,47","129,77","104,93","518,8","234,7",107962,"51,88",5000,"284,1",30/08/2017,310693
10,143,"23,47","129,77","104,93","518,8","234,7",118513,"51,88",5000,"284,1",01/03/2017,323056
10,143,"23,47","81,91","152,79","518,8","234,7",103265,"51,88",10000,"284,1",03/06/2017,302930
10,143,"23,47","81,91","152,79","518,8","234,7",103523,"51,88",13000,"284,1",21/06/2017,304520
10,143,"23,47","82,27","152,43","518,8","234,7",110934,"51,88",11000,"284,1",07/10/2017,313992
10,143,"23,47","82,27","152,43","518,8","234,7",121018,"51,88",11000,"284,1",08/04/2017,326288
10,143,"23,47","82,27","152,43","518,8","234,7",122373,"51,88",11000,"284,1",09/12/2017,327549
10,143,"24,448","125,03","119,45","518,8","244,48",206737,"51,88",20000,"274,32",06/08/2018,109628
10,143,"24,448","125,03","119,45","518,8","244,48",217431,"51,88",20000,"274,32",06/02/2018,122016
10,143,"24,448","126,56","117,92","518,8","244,48",210930,"51,88",6000,"274,32",06/11/2018,117832
10,143,"24,448","126,56","117,92","518,8","244,48",211908,"51,88",8000,"274,32",14/10/2018,115717
10,143,"24,448","126,56","117,92","518,8","244,48",223232,"51,88",8000,"274,32",16/12/2018,129246
10,143,"24,448","139,55","104,93","518,8","244,48",207962,"51,88",5000,"274,32",18/08/2018,110693
10,143,"24,448","139,55","104,93","518,8","244,48",218513,"51,88",5000,"274,32",18/02/2018,123056
10,143,"24,448","91,69","152,79","518,8","244,48",203265,"51,88",10000,"274,32",22/05/2018,102930
